101.058844	574.250000
109.101774	1998.158869
111.117376	997.189076
112.113065	794.166667
123.117839	1449.315775
146.095772	3475.133800
149.077281	2611.170153
150.067749	6329.644763
151.074228	942.810049
158.096463	505.798379
165.090207	16148.000000
165.171450	1118.666667
166.093714	2214.512411
189.137719	2211.958333
202.122805	818.531337
216.137752	1434.602941
233.165154	598.339080
239.237153	816.103955
244.131857	901.006303
245.164929	6476.400612
246.149256	12782.040084
247.155642	2468.500000
248.164526	49320.489057
248.821434	907.070125
249.168620	8469.500160
249.258064	2398.685571
249.820176	891.541667
250.173202	1210.833333
250.266699	765.750000
261.186273	1034.416667
262.145264	687.220528
267.268203	5611.222756
268.272387	1440.294574
285.277174	2402.052137
313.272661	3602.277132
314.277735	769.406465
341.219407	2255.446007
341.303348	24714.041667
341.434940	654.458333
342.306492	5730.083333
343.304621	1164.755707
359.314365	821.709375
383.230557	1656.484763
384.233236	1459.424520
395.231146	2387.101756
396.231150	1101.284014
396.692840	476.666667
396.778266	708.791667
396.869126	467.791667
396.935400	457.083333
397.073352	1202.083333
397.245739	766534.083333
397.493202	27048.152943
397.608200	9397.444124
397.728026	4920.620999
398.250693	312794.208333
398.353324	16083.924586
398.472872	8154.419336
398.593312	10512.716120
398.707887	20591.085837
399.253351	84387.935275
400.006515	23358.750000
400.254980	6798.791667
400.657333	20150.958333
401.276674	18464.625000
401.974865	16297.375000
402.607707	14420.375000
403.267394	10773.250498
403.928086	7467.476762
404.567214	3665.842129
405.253922	3757.647663
405.908510	1952.885484
406.497105	841.391637
406.680924	108.520642
407.097581	92.206935
407.235530	674.690667
407.837657	255.810021
411.231748	1402.916667
413.241424	4883.141580
414.247121	1782.805619
431.210469	1136.583333
453.270051	1010.667344
