50.013385	125.807333
51.020567	338.575260
53.036057	2080.354167
55.012377	68.208333
55.051702	2284.937500
55.132182	105.460852
56.046220	6134.645833
56.175009	81.312500
56.350540	83.395833
57.066182	7357.520833
57.463483	67.875000
58.062358	1784.871408
58.145011	32.916667
58.165876	25.145833
59.045649	197.895833
59.068080	70.812500
60.040425	47.145833
61.019946	142.410655
63.018142	202.291667
65.033673	4587.166667
66.037845	347.708333
67.050356	7706.104167
67.483796	34.083333
68.049043	1253.823864
68.148494	27.940341
69.066440	8775.020960
69.472297	137.937500
69.630041	54.875000
69.761505	83.520833
70.061702	20430.625000
70.170264	36.423913
70.296095	34.898768
70.411523	278.625000
70.680559	10.762545
70.738804	80.199138
70.831918	20.377299
70.853699	38.241888
70.889339	19.354272
70.914127	7.083333
71.005878	23.668503
71.081521	8276.842305
71.363851	189.424242
71.448259	47.382042
71.570242	273.560379
71.630590	10.948024
71.686690	85.522279
71.753034	14.655005
71.770248	13.392507
71.804514	16.134231
71.847139	19.589912
71.991902	53.745508
72.079400	1425.284857
72.201510	31.409553
72.441770	26.895833
72.468761	48.312500
72.493046	30.125000
72.652625	37.362913
72.995318	384.625000
73.062709	434.937500
73.160629	38.145833
74.094105	166.750000
75.041767	90.666667
75.063380	66.312500
77.035426	2649.087862
78.041265	216.375000
79.051058	9623.729167
79.168188	94.812500
79.190608	227.229167
79.474245	45.145833
79.553660	205.354167
80.054526	670.289586
80.115085	41.208333
81.066880	18850.395833
81.568413	881.123737
81.753899	20.727688
81.797214	18.103064
81.815217	16.437500
81.857220	33.916156
81.883482	25.673674
81.926694	102.476091
81.968837	26.438548
82.070062	1475.512931
82.222665	10.000000
82.245465	20.729167
82.440219	14.953728
82.463357	11.145833
82.492991	35.791667
83.082475	10191.562500
83.218434	81.895833
83.287025	100.548587
83.302898	55.729167
83.518364	178.772345
83.633016	92.661458
83.799547	15.015899
84.069940	3587.208333
84.231390	36.500296
84.253574	37.752363
84.275577	18.991156
84.296683	23.051505
84.318400	26.695084
84.337752	37.075072
84.493043	15.625000
84.509875	18.948883
84.534197	20.825441
84.557256	13.486257
84.579306	16.461257
85.073572	54758.166667
86.076334	3676.979167
86.602236	700.041898
86.695882	31.616856
86.783064	94.848545
86.803654	17.052515
86.826210	14.808793
86.842965	199.146705
87.087469	657.592460
87.271452	33.397140
87.312222	99.134372
87.401000	15.382850
87.828218	27.708333
88.018573	2165.803166
88.176041	40.645833
89.059770	898.484304
89.154584	43.500000
91.052712	230619.583333
91.260888	323.558559
91.287909	177.609395
91.318407	654.583333
91.535154	2654.958406
92.055976	22053.750000
93.068148	9414.124662
94.071118	1049.854167
94.435007	21.335391
94.490306	221.005124
94.613156	21.547448
94.665785	191.314225
94.823927	97.274024
94.980391	22.991228
95.002792	21.325210
95.083929	18706.698244
95.323653	101.083333
95.399004	385.291667
95.495589	57.812500
96.088127	1897.070194
96.239018	16.501389
96.263629	13.086762
96.322190	153.838480
96.430681	32.595833
96.465043	14.791667
96.489319	20.002347
96.507218	29.897552
96.557699	27.874172
96.600928	21.750744
96.627962	18.239943
96.651946	24.932110
96.685269	53.293327
96.743382	44.197674
96.779336	13.252008
96.808127	20.552152
96.837537	30.424710
96.882724	20.312872
96.908014	20.231934
96.953334	15.852468
96.975501	15.474525
97.098612	11031.203784
97.413949	23.791667
97.633391	495.177536
97.782726	14.528333
97.823393	54.996951
97.848732	20.197758
97.869730	22.317744
97.893606	28.558836
97.917166	24.174020
97.999112	131.490649
98.082063	6380.345257
98.408413	23.449877
98.611657	185.183201
98.748685	32.762048
98.779507	11.312717
98.802341	6.959507
99.092208	5880.215086
99.508654	115.876973
99.697985	98.589539
99.774584	10.565574
99.796400	8.677591
99.822600	12.093553
99.875588	43.646006
100.095734	460.891914
100.173842	19.144645
100.198465	29.123322
100.223576	14.908301
100.248075	23.500329
100.270363	15.265220
101.057384	912.676237
102.055631	144.187500
103.074242	2606.250000
103.191680	71.669422
104.060528	735.187500
105.067670	18977.739517
105.421307	109.001916
105.469983	117.770833
105.519675	62.854167
105.544863	57.875000
105.617029	394.229167
106.067660	2935.291667
106.225128	34.020833
106.244278	40.500000
106.381215	71.437500
106.423373	45.118231
106.635231	29.106944
106.730096	24.026536
106.754715	24.935606
106.779541	30.396735
107.084403	12118.908814
107.408988	99.711786
107.467475	40.920977
107.565768	293.187500
107.667575	27.479167
107.737231	115.479167
107.796635	16.458333
107.864549	18.815025
107.889543	18.148566
107.915765	20.145833
107.944584	67.664315
108.089199	1137.124595
109.100619	15248.541667
109.293828	60.963337
109.318764	62.513832
109.368004	124.750000
109.522351	413.988782
109.718353	138.048556
109.827456	16.353320
109.854923	18.676706
109.912069	158.375998
110.104942	1576.333333
110.510657	15.319019
110.556734	23.598154
110.590358	9.825908
110.703216	32.427480
111.114429	6207.145833
111.245388	249.056134
111.392606	23.696728
111.441680	26.340063
111.491170	126.133506
111.541724	31.666667
111.565401	24.021433
111.665535	24.000000
111.693119	34.041667
111.715853	20.979167
111.744194	20.020833
111.890777	26.416667
111.912877	25.895833
112.044023	32.833333
112.112565	816.375000
113.102749	1733.050844
114.047709	62.979167
114.070056	59.375000
114.095682	236.999827
115.067342	1175.447239
116.068677	422.979167
117.078225	4261.625000
118.069391	988.729167
119.084605	7536.604167
119.223360	68.750541
119.609108	73.375000
120.084058	1614.645833
120.403155	35.666667
120.426943	42.041667
121.100655	12376.202140
121.524831	43.937500
121.673617	151.520833
121.704577	39.604167
121.730604	30.884470
122.102643	1370.250000
122.305842	25.416667
123.115619	8613.979167
123.310783	198.444093
123.559278	336.166667
123.761981	160.833333
124.119176	1212.166667
125.129645	3212.354167
125.279821	46.166667
126.133444	559.500000
127.142648	971.343967
128.068458	329.995186
129.069280	1032.145833
130.073972	693.146084
131.084380	3572.395833
132.080139	2959.036458
132.298975	16.297655
132.516467	19.185035
133.099114	11009.344360
133.810676	12.447505
134.096203	4480.125000
134.375037	38.125000
134.409013	40.250000
134.456310	116.604167
134.512540	52.979167
134.692335	179.145833
134.872934	34.229167
135.114587	18916.041667
135.445637	18.125000
135.788280	946.183333
136.118188	5300.958333
136.498176	198.479167
136.546488	85.437500
136.677883	250.687500
136.795400	33.535088
136.882375	25.151929
136.933019	31.395833
137.129034	5027.625000
137.540081	181.998726
137.659626	20.104627
137.765966	93.871099
137.833451	38.521084
137.928499	22.594761
137.964559	22.119529
138.131976	396.875000
138.434255	40.062500
139.145568	2537.083333
140.105189	265.270833
140.158433	62.062500
140.187661	55.833333
140.213992	52.416667
141.084725	785.937500
142.066406	73.645833
142.088223	87.687500
142.115663	78.958333
143.085329	1823.312500
144.085700	625.910214
145.100424	6213.240121
146.094835	12419.250000
146.360195	27.713015
146.532670	148.590201
146.645386	13.060567
146.675316	19.545596
146.698516	25.977110
146.762059	163.917824
146.984231	47.196615
147.115008	22409.858073
147.347939	63.669092
